# v1.0 firmware: DecaRanging ARM Source Code v3.05
# timestamp[sec] distance_cor[m] distance_rawm] type seq_num
1524228538.3727796 100.35399627685547 100.43399810791016 anchor 1059
1524228540.3768468 100.32599639892578 100.40599822998047 anchor 1060
1524228540.8789067 100.24600219726562 100.32599639892578 anchor 1061
1524228541.37884 100.26499938964844 100.34500122070312 anchor 1062
1524228541.8808923 100.23699951171875 100.31700134277344 anchor 1063
1524228542.3807199 100.19499969482422 100.27500152587891 anchor 1064
1524228542.8826885 100.26999664306641 100.34999847412109 anchor 1065
1524228543.3828611 100.26000213623047 100.33999633789062 anchor 1066
1524228543.8848903 100.14299774169922 100.22299957275391 anchor 1067
1524228544.3847613 100.28399658203125 100.36399841308594 anchor 1068
1524228545.8888562 100.32599639892578 100.40599822998047 anchor 1069
1524228546.3888505 100.24600219726562 100.32599639892578 anchor 1070
1524228546.8908927 100.37799835205078 100.45800018310547 anchor 1071
1524228547.3908949 100.25599670410156 100.33599853515625 anchor 1072
1524228547.8929055 100.22699737548828 100.30699920654297 anchor 1073
1524228548.3928678 100.30300140380859 100.38300323486328 anchor 1074
1524228548.8947506 100.50399780273438 100.58399963378906 anchor 1075
1524228549.3948219 100.34500122070312 100.42500305175781 anchor 1076
1524228549.8968894 100.37799835205078 100.45800018310547 anchor 1077
1524228553.4028754 100.53199768066406 100.61199951171875 anchor 1078
1524228556.40885 100.68699645996094 100.76699829101562 anchor 1079
1524228556.9088531 100.59799957275391 100.67800140380859 anchor 1080
1524228557.410867 100.55100250244141 100.63099670410156 anchor 1081
1524228557.9107563 100.36299896240234 100.44300079345703 anchor 1082
1524228558.4128826 100.25599670410156 100.33599853515625 anchor 1083
1524228558.9127297 100.24199676513672 100.32199859619141 anchor 1084
1524228561.4188941 100.32099914550781 100.4010009765625 anchor 1085
