# v1.0 firmware: DecaRanging ARM Source Code v3.05
# timestamp[sec] distance_cor[m] distance_rawm] type seq_num
1524228144.6049092 25.281000137329102 25.340999603271484 anchor 435
1524228145.104753 25.299999237060547 25.360000610351562 anchor 436
1524228145.6067076 25.295999526977539 25.356000900268555 anchor 437
1524228146.106775 25.271999359130859 25.332000732421875 anchor 438
1524228146.6089144 25.319000244140625 25.378999710083008 anchor 439
1524228147.1109011 25.299999237060547 25.360000610351562 anchor 440
1524228147.6107557 25.291000366210938 25.35099983215332 anchor 441
1524228148.1108944 25.271999359130859 25.332000732421875 anchor 442
1524228148.6128762 25.305000305175781 25.364999771118164 anchor 443
1524228149.1128507 25.281000137329102 25.340999603271484 anchor 444
1524228149.6149123 25.299999237060547 25.360000610351562 anchor 445
1524228150.1147702 25.257999420166016 25.318000793457031 anchor 446
1524228150.6169124 25.299999237060547 25.360000610351562 anchor 447
1524228151.1168892 25.253000259399414 25.312999725341797 anchor 448
1524228151.6189058 25.295999526977539 25.356000900268555 anchor 449
1524228152.1187756 25.313999176025391 25.374000549316406 anchor 450
1524228152.6208642 25.313999176025391 25.374000549316406 anchor 451
1524228153.1209121 25.271999359130859 25.332000732421875 anchor 452
1524228153.6229048 25.267000198364258 25.326999664306641 anchor 453
1524228154.1228905 25.333000183105469 25.392999649047852 anchor 454
1524228154.6249087 25.291000366210938 25.35099983215332 anchor 455
1524228155.1248894 25.291000366210938 25.35099983215332 anchor 456
1524228155.6266868 25.257999420166016 25.318000793457031 anchor 457
1524228156.1267285 25.235000610351562 25.295000076293945 anchor 458
1524228156.6288764 25.26300048828125 25.322999954223633 anchor 459
1524228157.1286926 25.285999298095703 25.346000671386719 anchor 460
1524228157.630914 25.299999237060547 25.360000610351562 anchor 461
1524228158.1309073 25.243999481201172 25.304000854492188 anchor 462
1524228158.6329141 25.271999359130859 25.332000732421875 anchor 463
1524228159.1329308 25.267000198364258 25.326999664306641 anchor 464
1524228159.6349018 25.291000366210938 25.35099983215332 anchor 465
1524228160.1349082 25.253000259399414 25.312999725341797 anchor 466
1524228160.6369159 25.249000549316406 25.309000015258789 anchor 467
1524228161.1369379 25.299999237060547 25.360000610351562 anchor 468
1524228161.6388929 25.319000244140625 25.378999710083008 anchor 469
1524228162.1388113 25.253000259399414 25.312999725341797 anchor 470
1524228162.640914 25.229999542236328 25.290000915527344 anchor 471
1524228163.1409099 25.281000137329102 25.340999603271484 anchor 472
1524228163.6429045 25.271999359130859 25.332000732421875 anchor 473
1524228164.1428616 25.277000427246094 25.336999893188477 anchor 474
1524228164.6449044 25.309999465942383 25.370000839233398 anchor 475
1524228165.1447635 25.26300048828125 25.322999954223633 anchor 476
1524228165.6467512 25.299999237060547 25.360000610351562 anchor 477
1524228166.146899 25.291000366210938 25.35099983215332 anchor 478
1524228166.6489048 25.309999465942383 25.370000839233398 anchor 479
1524228167.148689 25.267000198364258 25.326999664306641 anchor 480
1524228167.6509058 25.305000305175781 25.364999771118164 anchor 481
1524228168.1509101 25.271999359130859 25.332000732421875 anchor 482
1524228168.6527677 25.299999237060547 25.360000610351562 anchor 483
1524228169.1529181 25.277000427246094 25.336999893188477 anchor 484
1524228169.6549075 25.277000427246094 4294934 anchor 484
