# v1.0 firmware: DecaRanging ARM Source Code v3.05
# timestamp[sec] distance_cor[m] distance_rawm] type seq_num
1524230812.0283482 5.3959999084472656 5.2760000228881836 anchor 1013
1524230812.5301843 5.3639998435974121 5.2340002059936523 anchor 1014
1524230813.0301349 5.4060001373291016 5.2859997749328613 anchor 1015
1524230813.5322037 5.3730001449584961 5.2529997825622559 anchor 1016
1524230814.0323164 5.3819999694824219 5.2620000839233398 anchor 1017
1524230814.534128 5.4099998474121094 5.2899999618530273 anchor 1018
1524230815.0343239 5.3819999694824219 5.2620000839233398 anchor 1019
1524230815.5361423 5.3680000305175781 5.2480001449584961 anchor 1020
1524230816.0361729 5.3629999160766602 5.2430000305175781 anchor 1021
1524230816.5381746 5.4149999618530273 5.2950000762939453 anchor 1022
1524230817.0381634 5.4010000228881836 5.2810001373291016 anchor 1023
1524230817.5401654 5.3959999084472656 5.2760000228881836 anchor 1024
1524230818.0402122 5.4239997863769531 5.3039999008178711 anchor 1025
1524230818.5421102 5.3959999084472656 5.2760000228881836 anchor 1026
1524230819.0421538 5.4149999618530273 5.2950000762939453 anchor 1027
1524230819.5441058 5.3909997940063477 5.2709999084472656 anchor 1028
1524230820.0441585 5.4060001373291016 5.2859997749328613 anchor 1029
1524230820.5461416 5.3819999694824219 5.2620000839233398 anchor 1030
1524230821.0461595 5.4239997863769531 5.3039999008178711 anchor 1031
1524230821.5481348 5.4099998474121094 5.2899999618530273 anchor 1032
1524230822.0481699 5.3769998550415039 5.2569999694824219 anchor 1033
1524230822.5501406 5.4200000762939453 5.3000001907348633 anchor 1034
1524230823.0501561 5.4149999618530273 5.2950000762939453 anchor 1035
1524230823.5521545 5.4340000152587891 5.314000129699707 anchor 1036
1524230824.0520859 5.4010000228881836 5.2810001373291016 anchor 1037
1524230824.5541604 5.3680000305175781 5.2480001449584961 anchor 1038
1524230825.0542662 5.3680000305175781 5.2480001449584961 anchor 1039
1524230825.5561597 5.3629999160766602 5.2430000305175781 anchor 1040
1524230826.0561593 5.4289999008178711 5.3090000152587891 anchor 1041
1524230826.5562067 5.3959999084472656 5.2760000228881836 anchor 1042
1524230827.0581455 5.4099998474121094 5.2899999618530273 anchor 1043
1524230827.5581372 5.3680000305175781 5.2480001449584961 anchor 1044
1524230828.0601399 5.3870000839233398 5.2670001983642578 anchor 1045
1524230828.5601521 5.4010000228881836 5.2810001373291016 anchor 1046
1524230829.0621588 5.3819999694824219 5.2620000839233398 anchor 1047
1524230829.5623152 5.4060001373291016 5.2859997749328613 anchor 1048
1524230830.0641546 5.3959999084472656 5.2760000228881836 anchor 1049
