# v1.0 firmware: DecaRanging ARM Source Code v3.05
# timestamp[sec] distance_cor[m] distance_rawm] type seq_num
1524230636.1863544 50.409000396728516 50.519001007080078 anchor 665
1524230636.6862988 50.395000457763672 50.505001068115234 anchor 666
1524230637.1883178 50.41400146484375 50.523998260498047 anchor 667
1524230637.6882627 50.409000396728516 50.519001007080078 anchor 668
1524230638.1901433 50.404998779296875 50.514999389648438 anchor 669
1524230638.6903048 50.446998596191406 50.556999206542969 anchor 670
1524230639.1922948 50.386001586914062 50.495998382568359 anchor 671
1524230639.6922827 50.400001525878906 50.509998321533203 anchor 672
1524230640.1943102 50.381000518798828 50.491001129150391 anchor 673
1524230640.6943009 50.418998718261719 50.528999328613281 anchor 674

