# v1.0 firmware: DecaRanging ARM Source Code v3.05
# timestamp[sec] distance_cor[m] distance_rawm] type seq_num
1520590900.9218218 182.26699829101562 182.34700012207031 anchor 4486
1520590901.4238865 182.29899597167969 182.37899780273438 anchor 4487
1520590902.423851 182.27099609375 182.35099792480469 anchor 4488
1520590902.9258327 182.28999328613281 182.3699951171875 anchor 4489
1520590903.4256263 182.34599304199219 182.42599487304688 anchor 4490
1520590903.9276767 182.29899597167969 182.37899780273438 anchor 4491
1520590904.429739 182.2760009765625 182.35600280761719 anchor 4492
1520590904.92977 182.25700378417969 182.33700561523438 anchor 4493
1520590905.9316931 182.25700378417969 182.33700561523438 anchor 4494
1520590906.4318171 182.28500366210938 182.36500549316406 anchor 4495
1520590906.9336762 182.33200073242188 182.41200256347656 anchor 4496
1520590907.4338105 182.28999328613281 182.3699951171875 anchor 4497
1520590907.9356847 182.24800109863281 182.3280029296875 anchor 4498
1520590908.437866 182.26699829101562 182.34700012207031 anchor 4499
1520590908.93771 182.28500366210938 182.36500549316406 anchor 4500
1520590909.4398491 182.32699584960938 182.40699768066406 anchor 4501
1520590909.9398246 182.28500366210938 182.36500549316406 anchor 4502
1520590910.4418581 182.23399353027344 182.31399536132812 anchor 4503
1520590910.9418457 182.30900573730469 182.38900756835938 anchor 4504
1520590911.4418688 182.30900573730469 182.38900756835938 anchor 4505
1520590911.9438591 182.25199890136719 182.33200073242188 anchor 4506
1520590912.4438026 182.28500366210938 182.36500549316406 anchor 4507
1520590912.9458418 182.26699829101562 182.34700012207031 anchor 4508
1520590913.9477415 182.30900573730469 182.38900756835938 anchor 4509
