# v1.0 firmware: DecaRanging ARM Source Code v3.05
# timestamp[sec] distance_cor[m] distance_rawm] type seq_num
1520589146.4686193 1.8819999694824219 1.781999945640564 anchor 1315
1520589146.9705675 1.8580000400543213 1.7580000162124634 anchor 1316
1520589147.4704123 1.8359999656677246 1.7259999513626099 anchor 1317
1520589147.9724751 1.8869999647140503 1.7869999408721924 anchor 1318
1520589148.4726071 1.8359999656677246 1.7259999513626099 anchor 1319
1520589148.9744291 1.8259999752044678 1.715999960899353 anchor 1320
1520589149.4744599 1.8680000305175781 1.7680000066757202 anchor 1321
1520589149.9763942 1.8539999723434448 1.7539999485015869 anchor 1322
1520589150.4765706 1.8450000286102295 1.7350000143051147 anchor 1323
1520589150.9784029 1.8539999723434448 1.7539999485015869 anchor 1324
1520589151.4785578 1.8400000333786011 1.7300000190734863 anchor 1325
1520589151.9804327 1.8500000238418579 1.7400000095367432 anchor 1326
1520589152.4806275 1.8580000400543213 1.7580000162124634 anchor 1327
1520589152.9825413 1.8630000352859497 1.7630000114440918 anchor 1328
1520589153.4824648 1.8539999723434448 1.7539999485015869 anchor 1329
1520589153.9845686 1.8769999742507935 1.7769999504089355 anchor 1330
1520589154.4845946 1.8259999752044678 1.715999960899353 anchor 1331
1520589154.9864781 1.8259999752044678 1.715999960899353 anchor 1332
1520589155.4865823 1.8539999723434448 1.7539999485015869 anchor 1333
1520589155.9885957 1.8589999675750732 1.7489999532699585 anchor 1334
