# v1.0 firmware: DecaRanging ARM Source Code v3.05
# timestamp[sec] distance_cor[m] distance_rawm] type seq_num
1520589767.1902661 28.433000564575195 28.503000259399414 anchor 2553
1520589767.6923301 28.405000686645508 28.475000381469727 anchor 2554
1520589768.1922934 28.433000564575195 28.503000259399414 anchor 2555
1520589768.6942177 28.441999435424805 28.511999130249023 anchor 2556
1520589769.1943412 28.419000625610352 28.48900032043457 anchor 2557
1520589769.6961653 28.419000625610352 28.48900032043457 anchor 2558
1520589770.1963415 28.419000625610352 28.48900032043457 anchor 2559
1520589770.6982529 28.391000747680664 28.461000442504883 anchor 2560
1520589771.1982114 28.423000335693359 28.493000030517578 anchor 2561
1520589771.7003264 28.405000686645508 28.475000381469727 anchor 2562
1520589772.2003293 28.451999664306641 28.521999359130859 anchor 2563
1520589772.7022724 28.405000686645508 28.475000381469727 anchor 2564
1520589773.2021699 28.391000747680664 28.461000442504883 anchor 2565
1520589773.7041051 28.395000457763672 28.465000152587891 anchor 2566
1520589774.2042994 28.433000564575195 28.503000259399414 anchor 2567
1520589774.7063351 28.433000564575195 28.503000259399414 anchor 2568
1520589775.2063589 28.381000518798828 28.451000213623047 anchor 2569
1520589775.7083237 28.409000396728516 28.479000091552734 anchor 2570
1520589776.2082794 28.413999557495117 28.483999252319336 anchor 2571
1520589776.7103341 28.399999618530273 28.469999313354492 anchor 2572
1520589777.2101519 28.391000747680664 28.461000442504883 anchor 2573
1520589777.7123249 28.419000625610352 28.48900032043457 anchor 2574
1520589778.2121122 28.37700080871582 28.447000503540039 anchor 2575
1520589778.7140934 28.381000518798828 28.451000213623047 anchor 2576
1520589779.2141368 28.409000396728516 28.479000091552734 anchor 2577
1520589779.7163434 28.391000747680664 28.461000442504883 anchor 2578
