# v1.0 firmware: DecaRanging ARM Source Code v3.05
# timestamp[sec] distance_cor[m] distance_rawm] type seq_num
1520589206.5883932 3.8550000190734863 3.7850000858306885 anchor 1435
1520589207.0884366 3.8589999675750732 3.7890000343322754 anchor 1436
1520589207.5904052 3.8970000743865967 3.8269999027252197 anchor 1437
1520589208.0903854 3.8829998970031738 3.812999963760376 anchor 1438
1520589208.5924194 3.8550000190734863 3.7850000858306885 anchor 1439
1520589209.0924294 3.8410000801086426 3.7709999084472656 anchor 1440
1520589209.5943885 3.8829998970031738 3.812999963760376 anchor 1441
1520589210.094418 3.8689999580383301 3.7990000247955322 anchor 1442
1520589210.59641 3.8870000839233398 3.8169999122619629 anchor 1443
1520589211.0964301 3.872999906539917 3.8029999732971191 anchor 1444
1520589211.5984237 3.8829998970031738 3.812999963760376 anchor 1445
1520589212.0984254 3.8589999675750732 3.7890000343322754 anchor 1446
1520589212.6003854 3.8640000820159912 3.7939999103546143 anchor 1447
1520589213.1004181 3.8829998970031738 3.812999963760376 anchor 1448
1520589213.6024117 3.8359999656677246 3.7660000324249268 anchor 1449
1520589214.1024375 3.8450000286102295 3.7750000953674316 anchor 1450
1520589214.6044474 3.872999906539917 3.8029999732971191 anchor 1451
1520589215.104413 3.8589999675750732 3.7890000343322754 anchor 1452
1520589215.6044223 3.872999906539917 3.8029999732971191 anchor 1453
1520589216.1064119 3.878000020980835 3.8080000877380371 anchor 1454
1520589216.6064141 3.9110000133514404 3.8410000801086426 anchor 1455
1520589217.1083863 3.8359999656677246 3.7660000324249268 anchor 1456
1520589217.6084158 3.8410000801086426 3.7709999084472656 anchor 1457
