# v1.0 firmware: DecaRanging ARM Source Code v3.05
# timestamp[sec] distance_cor[m] distance_rawm] type seq_num
1520590730.0859292 102.80699920654297 102.88700103759766 anchor 4254
1520590730.5879357 102.77899932861328 102.85900115966797 anchor 4255
1520590731.0879323 102.77899932861328 102.85900115966797 anchor 4256
1520590731.5877757 102.76999664306641 102.84999847412109 anchor 4257
1520590732.089911 102.802001953125 102.88200378417969 anchor 4258
1520590732.5897543 102.77899932861328 102.85900115966797 anchor 4259
1520590733.091943 102.82599639892578 102.90599822998047 anchor 4260
1520590733.5918076 102.74600219726562 102.82599639892578 anchor 4261
1520590734.093931 102.802001953125 102.88200378417969 anchor 4262
1520590734.5937984 102.80699920654297 102.88700103759766 anchor 4263
1520590735.0959237 102.81199645996094 102.89199829101562 anchor 4264
1520590735.5959105 102.79799652099609 102.87799835205078 anchor 4265
1520590736.0978878 102.81199645996094 102.89199829101562 anchor 4266
1520590736.5999117 102.81700134277344 102.89700317382812 anchor 4267
1520590737.0998061 102.86799621582031 102.947998046875 anchor 4268
1520590737.6019194 102.78800201416016 102.86799621582031 anchor 4269
1520590738.1018171 102.82099914550781 102.9010009765625 anchor 4270
1520590738.6039193 102.8489990234375 102.92900085449219 anchor 4271
1520590739.1039197 102.82099914550781 102.9010009765625 anchor 4272
1520590739.6059074 102.82599639892578 102.90599822998047 anchor 4273
1520590740.1059146 102.80699920654297 102.88700103759766 anchor 4274
1520590740.6059287 102.76999664306641 102.84999847412109 anchor 4275
1520590741.1078067 102.80699920654297 102.88700103759766 anchor 4276
1520590741.6098437 102.79799652099609 102.87799835205078 anchor 4277
1520590742.1099401 102.79799652099609 102.87799835205078 anchor 4278
1520590742.6119399 102.86299896240234 102.94300079345703 anchor 4279
1520590743.1119716 102.80699920654297 102.88700103759766 anchor 4280
1520590743.6117632 102.85399627685547 102.93399810791016 anchor 4281
1520590744.1139064 102.83100128173828 102.91100311279297 anchor 4282
