# v1.0 firmware: DecaRanging ARM Source Code v3.05
# timestamp[sec] distance_cor[m] distance_rawm] type seq_num
1520589971.0921619 56.203998565673828 56.284000396728516 anchor 2957
1520589971.5922813 56.208000183105469 56.287998199462891 anchor 2958
1520589972.0940711 56.203998565673828 56.284000396728516 anchor 2959
1520589972.5942292 56.203998565673828 56.284000396728516 anchor 2960
1520589973.0962269 56.189998626708984 56.270000457763672 anchor 2961
1520589973.5961475 56.194000244140625 56.273998260498047 anchor 2962
1520589974.0982404 56.241001129150391 56.320999145507812 anchor 2963
1520589974.5981565 56.213001251220703 56.292999267578125 anchor 2964
1520589975.1002476 56.241001129150391 56.320999145507812 anchor 2965
1520589975.6002562 56.203998565673828 56.284000396728516 anchor 2966
1520589976.1022353 56.157001495361328 56.23699951171875 anchor 2967
1520589976.6022236 56.194000244140625 56.273998260498047 anchor 2968
1520589977.1042299 56.194000244140625 56.273998260498047 anchor 2969
1520589977.6042235 56.171001434326172 56.250999450683594 anchor 2970
1520589978.1061864 56.208000183105469 56.287998199462891 anchor 2971
1520589978.6062393 56.241001129150391 56.320999145507812 anchor 2972
1520589979.1081972 56.166000366210938 56.245998382568359 anchor 2973
1520589979.6082575 56.231998443603516 56.312000274658203 anchor 2974
1520589980.1102319 56.203998565673828 56.284000396728516 anchor 2975
1520589980.61024 56.189998626708984 56.270000457763672 anchor 2976
1520589981.1122262 56.203998565673828 56.284000396728516 anchor 2977
1520589981.612253 56.231998443603516 56.312000274658203 anchor 2978
1520589982.1141958 56.166000366210938 56.245998382568359 anchor 2979
1520589982.6140528 56.171001434326172 56.250999450683594 anchor 2980
1520589983.1162381 56.189998626708984 56.270000457763672 anchor 2981
