# v1.0 firmware: DecaRanging ARM Source Code v3.05
# timestamp[sec] distance_cor[m] distance_rawm] type seq_num
1520589569.8023531 15.831999778747559 15.871999740600586 anchor 2159
1520589570.3023813 15.831999778747559 15.871999740600586 anchor 2160
1520589570.8043869 15.845999717712402 15.88599967956543 anchor 2161
1520589571.3043489 15.821999549865723 15.862000465393066 anchor 2162
1520589571.8063333 15.850000381469727 15.890000343322754 anchor 2163
1520589572.3063619 15.836000442504883 15.87600040435791 anchor 2164
1520589572.8083034 15.817999839782715 15.857999801635742 anchor 2165
1520589573.3083227 15.836000442504883 15.87600040435791 anchor 2166
1520589573.8101833 15.859999656677246 15.899999618530273 anchor 2167
1520589574.3102701 15.831999778747559 15.871999740600586 anchor 2168
1520589574.812247 15.845999717712402 15.88599967956543 anchor 2169
1520589575.3123097 15.845999717712402 15.88599967956543 anchor 2170
1520589575.8144095 15.821999549865723 15.862000465393066 anchor 2171
1520589576.3142831 15.836000442504883 15.87600040435791 anchor 2172
1520589576.8164289 15.850000381469727 15.890000343322754 anchor 2173
1520589577.3163149 15.831999778747559 15.871999740600586 anchor 2174
1520589577.8184216 15.821999549865723 15.862000465393066 anchor 2175
1520589578.3182881 15.854999542236328 15.895000457763672 anchor 2176
1520589578.8204141 15.821999549865723 15.862000465393066 anchor 2177
1520589579.3202748 15.817999839782715 15.857999801635742 anchor 2178
1520589579.8224254 15.854999542236328 15.895000457763672 anchor 2179
1520589580.3224118 15.812999725341797 15.852999687194824 anchor 2180
