# v1.0 firmware: DecaRanging ARM Source Code v3.05
# timestamp[sec] distance_cor[m] distance_rawm] type seq_num
1520589051.7824624 0.89600002765655518 0.73600000143051147 anchor 1126
1520589052.2845087 0.88999998569488525 0.75 anchor 1127
1520589052.7845933 0.8399999737739563 0.68000000715255737 anchor 1128
1520589053.2865179 0.87199997901916504 0.71200001239776611 anchor 1129
1520589053.7864563 0.83499997854232788 0.67500001192092896 anchor 1130
1520589054.2884612 0.85799998044967651 0.69800001382827759 anchor 1131
1520589054.788486 0.85399997234344482 0.6940000057220459 anchor 1132
1520589055.2906201 0.91299998760223389 0.77300000190734863 anchor 1133
1520589055.7906024 0.90499997138977051 0.74500000476837158 anchor 1134
1520589056.2924449 0.82999998331069946 0.67000001668930054 anchor 1135
1520589056.7924407 0.81599998474121094 0.65600001811981201 anchor 1136
1520589057.2945054 0.79699999094009399 0.63700002431869507 anchor 1137
1520589057.7944624 0.90100002288818359 0.74099999666213989 anchor 1138
1520589058.2964306 0.87699997425079346 0.71700000762939453 anchor 1139
1520589058.7964501 0.8399999737739563 0.68000000715255737 anchor 1140
1520589059.2984569 0.81599998474121094 0.65600001811981201 anchor 1141
1520589059.7984509 0.90100002288818359 0.74099999666213989 anchor 1142
1520589060.3004847 0.90100002288818359 0.74099999666213989 anchor 1143
