# v1.0 firmware: DecaRanging ARM Source Code v3.05
# timestamp[sec] distance_cor[m] distance_rawm] type seq_num
1520589514.1924114 15.826999664306641 15.866999626159668 anchor 2048
1520589514.6942878 15.836000442504883 15.87600040435791 anchor 2049
1520589515.1944182 15.859999656677246 15.899999618530273 anchor 2050
1520589515.6962748 15.845999717712402 15.88599967956543 anchor 2051
1520589516.1964264 15.831999778747559 15.871999740600586 anchor 2052
1520589516.6982627 15.840999603271484 15.880999565124512 anchor 2053
1520589517.198431 15.845999717712402 15.88599967956543 anchor 2054
1520589517.7002544 15.854999542236328 15.895000457763672 anchor 2055
1520589518.2002766 15.854999542236328 15.895000457763672 anchor 2056
1520589518.7022581 15.845999717712402 15.88599967956543 anchor 2057
1520589519.2022679 15.845999717712402 15.88599967956543 anchor 2058
1520589519.7042673 15.883000373840332 15.923000335693359 anchor 2059
1520589520.204427 15.87399959564209 15.913999557495117 anchor 2060
1520589520.7064161 15.840999603271484 15.880999565124512 anchor 2061
1520589521.2064245 15.831999778747559 15.871999740600586 anchor 2062
1520589521.7084298 15.817999839782715 15.857999801635742 anchor 2063
1520589522.2084239 15.887999534606934 15.928000450134277 anchor 2064
1520589522.7103488 15.840999603271484 15.880999565124512 anchor 2065
1520589523.2104402 15.817999839782715 15.857999801635742 anchor 2066
1520589523.7122176 15.854999542236328 15.895000457763672 anchor 2067
1520589524.2124643 15.854999542236328 15.895000457763672 anchor 2068
1520589524.7143793 15.850000381469727 15.890000343322754 anchor 2069
1520589525.2144248 15.902000427246094 15.942000389099121 anchor 2070
1520589525.7164497 15.869000434875488 15.909000396728516 anchor 2071
