# v1.0 firmware: DecaRanging ARM Source Code v3.05
# timestamp[sec] distance_cor[m] distance_rawm] type seq_num
1520589077.3326311 0.88200002908706665 0.72200000286102295 anchor 1177
1520589077.8344786 0.86299997568130493 0.70300000905990601 anchor 1178
1520589078.334482 0.83499997854232788 0.67500001192092896 anchor 1179
1520589078.8364758 0.90100002288818359 0.74099999666213989 anchor 1180
1520589079.3364575 0.87699997425079346 0.71700000762939453 anchor 1181
1520589079.8384745 0.83499997854232788 0.67500001192092896 anchor 1182
1520589080.3384509 0.83499997854232788 0.67500001192092896 anchor 1183
1520589080.8404686 0.87199997901916504 0.71200001239776611 anchor 1184
1520589081.340436 0.86299997568130493 0.70300000905990601 anchor 1185
1520589081.8424656 0.89099997282028198 0.73100000619888306 anchor 1186
1520589082.3424687 0.87699997425079346 0.71700000762939453 anchor 1187
1520589082.8444686 0.82099997997283936 0.66100001335144043 anchor 1188
1520589083.3444858 0.85399997234344482 0.6940000057220459 anchor 1189
1520589083.8463781 0.86799997091293335 0.70800000429153442 anchor 1190
1520589084.3464754 0.82999998331069946 0.67000001668930054 anchor 1191
1520589084.8484414 0.8399999737739563 0.68000000715255737 anchor 1192
1520589085.3484807 0.87699997425079346 0.71700000762939453 anchor 1193
1520589085.8504477 0.90100002288818359 0.74099999666213989 anchor 1194
1520589086.3504801 0.85399997234344482 0.6940000057220459 anchor 1195
1520589086.8524573 0.87199997901916504 0.71200001239776611 anchor 1196
1520589087.352478 0.90100002288818359 0.74099999666213989 anchor 1197
1520589087.8544698 0.88700002431869507 0.72699999809265137 anchor 1198
1520589088.354471 0.87699997425079346 0.71700000762939453 anchor 1199
1520589088.8564868 0.86799997091293335 0.70800000429153442 anchor 1200
1520589089.35637 0.88999998569488525 0.75 anchor 1201
1520589089.8584566 0.90100002288818359 0.74099999666213989 anchor 1202
1520589090.3584702 0.87699997425079346 0.71700000762939453 anchor 1203
1520589090.8604379 0.87699997425079346 0.71700000762939453 anchor 1204
1520589091.3604612 0.9179999828338623 0.77799999713897705 anchor 1205
