# v1.0 firmware: DecaRanging ARM Source Code v3.05
# timestamp[sec] distance_cor[m] distance_rawm] type seq_num
1520589940.5322106 56.208000183105469 56.287998199462891 anchor 2896
1520589941.0322385 56.189998626708984 56.270000457763672 anchor 2897
1520589941.5342052 56.175998687744141 56.256000518798828 anchor 2898
1520589942.03426 56.175998687744141 56.256000518798828 anchor 2899
1520589942.5362206 56.175998687744141 56.256000518798828 anchor 2900
1520589943.0362236 56.213001251220703 56.292999267578125 anchor 2901
1520589943.5381298 56.222999572753906 56.303001403808594 anchor 2902
1520589944.0381508 56.203998565673828 56.284000396728516 anchor 2903
1520589944.5402462 56.166000366210938 56.245998382568359 anchor 2904
1520589945.0402253 56.180000305175781 56.259998321533203 anchor 2905
1520589945.5422506 56.161998748779297 56.242000579833984 anchor 2906
1520589946.0422387 56.213001251220703 56.292999267578125 anchor 2907
1520589946.5442331 56.213001251220703 56.292999267578125 anchor 2908
1520589947.0442698 56.255001068115234 56.334999084472656 anchor 2909
1520589947.5462439 56.185001373291016 56.264999389648438 anchor 2910
1520589948.046268 56.227001190185547 56.306999206542969 anchor 2911
1520589948.5480766 56.217998504638672 56.298000335693359 anchor 2912
1520589949.0482275 56.213001251220703 56.292999267578125 anchor 2913
1520589949.5500975 56.199001312255859 56.278999328613281 anchor 2914
1520589950.0501301 56.245998382568359 56.326000213623047 anchor 2915
1520589950.5521047 56.217998504638672 56.298000335693359 anchor 2916
1520589951.0521195 56.222999572753906 56.303001403808594 anchor 2917
1520589951.5541115 56.222999572753906 56.303001403808594 anchor 2918
1520589952.0541065 56.217998504638672 56.298000335693359 anchor 2919
1520589952.5562379 56.203998565673828 56.284000396728516 anchor 2920
1520589953.0561326 56.250999450683594 56.331001281738281 anchor 2921
1520589953.558075 56.185001373291016 56.264999389648438 anchor 2922
1520589954.0580685 56.175998687744141 56.256000518798828 anchor 2923
