# v1.0 firmware: DecaRanging ARM Source Code v3.05
# timestamp[sec] distance_cor[m] distance_rawm] type seq_num
1520592397.3712783 34.145999908447266 34.215999603271484 anchor 6840
1520592397.8730731 34.178001403808594 34.248001098632812 anchor 6841
1520592398.3732567 34.145999908447266 34.215999603271484 anchor 6842
1520592398.8750422 34.122001647949219 34.192001342773438 anchor 6843
1520592399.3751712 34.140998840332031 34.21099853515625 anchor 6844
1520592399.8770821 34.178001403808594 34.248001098632812 anchor 6845
1520592400.3772352 34.126998901367188 34.196998596191406 anchor 6846
1520592400.8790927 34.118000030517578 34.187999725341797 anchor 6847
1520592401.3791077 34.118000030517578 34.187999725341797 anchor 6848
1520592401.8810787 34.150001525878906 34.220001220703125 anchor 6849
1520592402.3810537 34.108001708984375 34.178001403808594 anchor 6850
1520592402.8830135 34.131999969482422 34.201999664306641 anchor 6851
1520592403.3851058 34.126998901367188 34.196998596191406 anchor 6852
1520592403.885042 34.126998901367188 34.196998596191406 anchor 6853
1520592404.3850734 34.131999969482422 34.201999664306641 anchor 6854
1520592404.8870533 34.118000030517578 34.187999725341797 anchor 6855
1520592405.3890829 34.118000030517578 34.187999725341797 anchor 6856
1520592405.8890679 34.150001525878906 34.220001220703125 anchor 6857
1520592406.3891654 34.136001586914062 34.206001281738281 anchor 6858
1520592406.891046 34.159999847412109 34.229999542236328 anchor 6859
1520592407.3910615 34.145999908447266 34.215999603271484 anchor 6860
1520592407.8930387 34.118000030517578 34.187999725341797 anchor 6861
1520592408.395057 34.150001525878906 34.220001220703125 anchor 6862
1520592408.8950603 34.178001403808594 34.248001098632812 anchor 6863
1520592409.3970528 34.145999908447266 34.215999603271484 anchor 6864
1520592409.8970141 34.168998718261719 34.238998413085938 anchor 6865
1520592410.3971016 34.136001586914062 34.206001281738281 anchor 6866
1520592410.8990724 34.118000030517578 34.187999725341797 anchor 6867
1520592411.3991022 34.131999969482422 34.201999664306641 anchor 6868
1520592411.9010859 34.140998840332031 34.21099853515625 anchor 6869
1520592412.401232 34.140998840332031 34.21099853515625 anchor 6870
1520592412.9010613 34.122001647949219 34.192001342773438 anchor 6871
1520592413.4030485 34.154998779296875 34.224998474121094 anchor 6872
1520592413.9031081 34.16400146484375 34.234001159667969 anchor 6873
1520592414.4050443 34.136001586914062 34.206001281738281 anchor 6874
1520592414.9070566 34.112998962402344 34.182998657226562 anchor 6875
1520592415.4070194 34.136001586914062 34.206001281738281 anchor 6876
