# v1.0 firmware: DecaRanging ARM Source Code v3.05
# timestamp[sec] distance_cor[m] distance_rawm] type seq_num
1520591567.2355506 0.89899998903274536 0.75900000333786011 anchor 5186
1520591567.7355547 0.88700002431869507 0.72699999809265137 anchor 5187
1520591568.2355464 0.90499997138977051 0.74500000476837158 anchor 5188
1520591568.7374561 0.89899998903274536 0.75900000333786011 anchor 5189
1520591569.2374268 0.90499997138977051 0.74500000476837158 anchor 5190
1520591569.7394259 0.88999998569488525 0.75 anchor 5191
1520591570.2394025 0.91299998760223389 0.77300000190734863 anchor 5192
1520591570.7414243 0.9179999828338623 0.77799999713897705 anchor 5193
1520591571.2415464 0.91299998760223389 0.77300000190734863 anchor 5194
1520591571.743505 0.88999998569488525 0.75 anchor 5195
1520591572.2434192 0.92699998617172241 0.78700000047683716 anchor 5196
1520591572.7455425 0.88999998569488525 0.75 anchor 5197
1520591573.2454388 0.92699998617172241 0.78700000047683716 anchor 5198
1520591573.7475529 0.89099997282028198 0.73100000619888306 anchor 5199
1520591574.2475338 0.93699997663497925 0.79699999094009399 anchor 5200
1520591574.7495377 0.90499997138977051 0.74500000476837158 anchor 5201
1520591575.2495463 0.90499997138977051 0.74500000476837158 anchor 5202
1520591575.7515409 0.93699997663497925 0.79699999094009399 anchor 5203
1520591576.2515249 0.89099997282028198 0.73100000619888306 anchor 5204
1520591576.7535353 0.87699997425079346 0.71700000762939453 anchor 5205
1520591577.2535594 0.90399998426437378 0.76399999856948853 anchor 5206
1520591577.7554116 0.9179999828338623 0.77799999713897705 anchor 5207
