# v1.0 firmware: DecaRanging ARM Source Code v3.05
# timestamp[sec] distance_cor[m] distance_rawm] type seq_num
1520591956.5014563 5.3309998512268066 5.2810001373291016 anchor 5963
1520591957.0034161 5.3260002136230469 5.2760000228881836 anchor 5964
1520591957.503252 5.2890000343322754 5.2389998435974121 anchor 5965
1520591958.0053041 5.3359999656677246 5.2859997749328613 anchor 5966
1520591958.5054109 5.3309998512268066 5.2810001373291016 anchor 5967
1520591959.0072744 5.3169999122619629 5.2670001983642578 anchor 5968
1520591959.5073135 5.3260002136230469 5.2760000228881836 anchor 5969
1520591960.0093513 5.2839999198913574 5.2340002059936523 anchor 5970
1520591960.5092964 5.3169999122619629 5.2670001983642578 anchor 5971
1520591961.0113819 5.3119997978210449 5.2620000839233398 anchor 5972
1520591961.5114067 5.3969998359680176 5.3470001220703125 anchor 5973
1520591962.0133746 5.3119997978210449 5.2620000839233398 anchor 5974
1520591962.5134151 5.3499999046325684 5.3000001907348633 anchor 5975
1520591963.0153141 5.2789998054504395 5.2290000915527344 anchor 5976
1520591963.5152912 5.3540000915527344 5.3039999008178711 anchor 5977
1520591964.0172734 5.3499999046325684 5.3000001907348633 anchor 5978
1520591964.5173759 5.3169999122619629 5.2670001983642578 anchor 5979
1520591965.0192635 5.2930002212524414 5.2430000305175781 anchor 5980
1520591965.5193965 5.3449997901916504 5.2950000762939453 anchor 5981
1520591966.0213525 5.3400001525878906 5.2899999618530273 anchor 5982
1520591966.5214016 5.3540000915527344 5.3039999008178711 anchor 5983
1520591967.0234005 5.3119997978210449 5.2620000839233398 anchor 5984
1520591967.5232437 5.3119997978210449 5.2620000839233398 anchor 5985
1520591968.0253706 5.3260002136230469 5.2760000228881836 anchor 5986
1520591968.5253887 5.2930002212524414 5.2430000305175781 anchor 5987
1520591969.0272932 5.3070001602172852 5.2569999694824219 anchor 5988
1520591969.5272429 5.3499999046325684 5.3000001907348633 anchor 5989
1520591970.0292938 5.3210000991821289 5.2709999084472656 anchor 5990
1520591970.5292583 5.3119997978210449 5.2620000839233398 anchor 5991
1520591971.0313687 5.2750000953674316 5.2249999046325684 anchor 5992
1520591971.5312707 5.3119997978210449 5.2620000839233398 anchor 5993
1520591972.0332818 5.3400001525878906 5.2899999618530273 anchor 5994
1520591972.5332618 5.250999927520752 5.2010002136230469 anchor 5995
1520591973.0354023 5.3639998435974121 5.314000129699707 anchor 5996
1520591973.5352585 5.3119997978210449 5.2620000839233398 anchor 5997
1520591974.0373616 5.3260002136230469 5.2760000228881836 anchor 5998
1520591974.5374026 5.3169999122619629 5.2670001983642578 anchor 5999
1520591975.0392725 5.3499999046325684 5.3000001907348633 anchor 6000
1520591975.5393133 5.2979998588562012 5.2480001449584961 anchor 6001
