# v1.0 firmware: DecaRanging ARM Source Code v3.05
# timestamp[sec] distance_cor[m] distance_rawm] type seq_num
1520592167.4173613 13.279999732971191 13.319999694824219 anchor 6381
1520592167.9191802 13.256999969482422 13.296999931335449 anchor 6382
1520592168.4193406 13.288999557495117 13.329000473022461 anchor 6383
1520592168.9212306 13.251999855041504 13.291999816894531 anchor 6384
1520592169.4213259 13.288999557495117 13.329000473022461 anchor 6385
1520592169.9233057 13.243000030517578 13.282999992370605 anchor 6386
1520592170.4232783 13.274999618530273 13.314999580383301 anchor 6387
1520592170.9253218 13.26099967956543 13.300999641418457 anchor 6388
1520592171.4253378 13.293999671936035 13.333999633789062 anchor 6389
1520592171.9273169 13.284999847412109 13.324999809265137 anchor 6390
1520592172.4273036 13.265999794006348 13.305999755859375 anchor 6391
1520592172.9293079 13.284999847412109 13.324999809265137 anchor 6392
1520592173.4291425 13.251999855041504 13.291999816894531 anchor 6393
1520592173.9313152 13.26099967956543 13.300999641418457 anchor 6394
1520592174.4312792 13.288999557495117 13.329000473022461 anchor 6395
1520592174.9333248 13.293999671936035 13.333999633789062 anchor 6396
1520592175.4333141 13.251999855041504 13.291999816894531 anchor 6397
1520592175.9353137 13.265999794006348 13.305999755859375 anchor 6398
1520592176.4353275 13.265999794006348 13.305999755859375 anchor 6399
1520592176.9372063 13.265999794006348 13.305999755859375 anchor 6400
1520592177.4372265 13.279999732971191 13.319999694824219 anchor 6401
1520592177.9393268 13.270999908447266 13.310999870300293 anchor 6402
1520592178.4393191 13.288999557495117 13.329000473022461 anchor 6403
1520592178.9413164 13.321999549865723 13.362000465393066 anchor 6404
1520592179.4413147 13.307999610900879 13.347999572753906 anchor 6405
1520592179.9433174 13.298999786376953 13.33899974822998 anchor 6406
1520592180.4432933 13.303999900817871 13.343999862670898 anchor 6407
1520592180.94519 13.326999664306641 13.366999626159668 anchor 6408
1520592181.4452748 13.303999900817871 13.343999862670898 anchor 6409
1520592181.9472985 13.284999847412109 13.324999809265137 anchor 6410
1520592182.4471791 13.303999900817871 13.343999862670898 anchor 6411
1520592182.9493117 13.270999908447266 13.310999870300293 anchor 6412
1520592183.4493065 13.274999618530273 13.314999580383301 anchor 6413
1520592183.9512994 13.251999855041504 13.291999816894531 anchor 6414
1520592184.4513266 13.279999732971191 13.319999694824219 anchor 6415
1520592184.9532101 13.256999969482422 13.296999931335449 anchor 6416
1520592185.4533212 13.298999786376953 13.33899974822998 anchor 6417
1520592185.9553165 13.284999847412109 13.324999809265137 anchor 6418
1520592186.455322 13.26099967956543 13.300999641418457 anchor 6419
1520592186.9573007 13.243000030517578 13.282999992370605 anchor 6420
1520592187.4573154 13.288999557495117 13.329000473022461 anchor 6421
1520592187.9593074 13.307999610900879 13.347999572753906 anchor 6422
1520592188.459317 13.279999732971191 13.319999694824219 anchor 6423
1520592188.9612997 13.321999549865723 13.362000465393066 anchor 6424
1520592189.4613178 13.265999794006348 13.305999755859375 anchor 6425
1520592189.9632988 13.303999900817871 13.343999862670898 anchor 6426
1520592190.4633145 13.288999557495117 13.329000473022461 anchor 6427
1520592190.9652171 13.284999847412109 13.324999809265137 anchor 6428
1520592191.4652946 13.293999671936035 13.333999633789062 anchor 6429
1520592191.9673107 13.279999732971191 13.319999694824219 anchor 6430
1520592192.4673443 13.243000030517578 13.282999992370605 anchor 6431
1520592192.9693046 13.279999732971191 13.319999694824219 anchor 6432
1520592193.4693053 13.251999855041504 13.291999816894531 anchor 6433
1520592193.9713075 13.321999549865723 13.362000465393066 anchor 6434
1520592194.4711483 13.284999847412109 13.324999809265137 anchor 6435
