# v1.0 firmware: DecaRanging ARM Source Code v3.05
# timestamp[sec] distance_cor[m] distance_rawm] type seq_num
1520591554.2095518 0.88999998569488525 0.75 anchor 5160
1520591554.7095544 0.90499997138977051 0.74500000476837158 anchor 5161
1520591555.2116041 0.92299997806549072 0.78299999237060547 anchor 5162
1520591555.711596 0.88700002431869507 0.72699999809265137 anchor 5163
1520591556.2135913 0.88999998569488525 0.75 anchor 5164
1520591556.7134159 0.9089999794960022 0.76899999380111694 anchor 5165
1520591557.2155702 0.93699997663497925 0.79699999094009399 anchor 5166
1520591557.7156057 0.91299998760223389 0.77300000190734863 anchor 5167
1520591558.2174766 0.90399998426437378 0.76399999856948853 anchor 5168
1520591558.7175746 0.90100002288818359 0.74099999666213989 anchor 5169
1520591559.2195065 0.89499998092651367 0.75499999523162842 anchor 5170
1520591559.7196138 0.93199998140335083 0.79199999570846558 anchor 5171
1520591560.2214282 0.88999998569488525 0.75 anchor 5172
