# v1.0 firmware: DecaRanging ARM Source Code v3.05
# timestamp[sec] distance_cor[m] distance_rawm] type seq_num
1520592560.6951821 62.470001220703125 62.549999237060547 anchor 7165
1520592561.1950524 62.498001098632812 62.577999114990234 anchor 7166
1520592561.6970539 62.488998413085938 62.569000244140625 anchor 7167
1520592562.1970356 62.474998474121094 62.555000305175781 anchor 7168
1520592562.6991599 62.479000091552734 62.558998107910156 anchor 7169
1520592563.1990414 62.465000152587891 62.544998168945312 anchor 7170
1520592563.7011647 62.479000091552734 62.558998107910156 anchor 7171
1520592564.2010484 62.470001220703125 62.549999237060547 anchor 7172
1520592564.7030571 62.484001159667969 62.563999176025391 anchor 7173
1520592565.2030497 62.456001281738281 62.535999298095703 anchor 7174
1520592565.7050343 62.465000152587891 62.544998168945312 anchor 7175
1520592566.2051656 62.488998413085938 62.569000244140625 anchor 7176
1520592566.7071638 62.479000091552734 62.558998107910156 anchor 7177
1520592567.2070148 62.479000091552734 62.558998107910156 anchor 7178
1520592567.7091784 62.484001159667969 62.563999176025391 anchor 7179
1520592568.2090178 62.456001281738281 62.535999298095703 anchor 7180
1520592568.7111642 62.498001098632812 62.577999114990234 anchor 7181
1520592569.211149 62.474998474121094 62.555000305175781 anchor 7182
1520592569.7131526 62.474998474121094 62.555000305175781 anchor 7183
1520592570.2131624 62.456001281738281 62.535999298095703 anchor 7184
1520592570.7151601 62.465000152587891 62.544998168945312 anchor 7185
1520592571.2151613 62.465000152587891 62.544998168945312 anchor 7186
1520592571.7171576 62.465000152587891 62.544998168945312 anchor 7187
1520592572.2169728 62.484001159667969 62.563999176025391 anchor 7188
1520592572.7191782 62.46099853515625 62.541000366210938 anchor 7189
1520592573.2190053 62.465000152587891 62.544998168945312 anchor 7190
1520592573.7211745 62.465000152587891 62.544998168945312 anchor 7191
1520592574.2211483 62.446998596191406 62.527000427246094 anchor 7192
1520592574.7231722 62.484001159667969 62.563999176025391 anchor 7193
1520592575.223011 62.470001220703125 62.549999237060547 anchor 7194
1520592575.7251587 62.479000091552734 62.558998107910156 anchor 7195
1520592576.2249758 62.46099853515625 62.541000366210938 anchor 7196
1520592576.7271616 62.46099853515625 62.541000366210938 anchor 7197
1520592577.2271152 62.46099853515625 62.541000366210938 anchor 7198
1520592577.7291598 62.451000213623047 62.530998229980469 anchor 7199
1520592578.2291903 62.465000152587891 62.544998168945312 anchor 7200
1520592578.7311461 62.456001281738281 62.535999298095703 anchor 7201
1520592579.2311635 62.470001220703125 62.549999237060547 anchor 7202
1520592579.7329955 62.479000091552734 62.558998107910156 anchor 7203
1520592580.2331574 62.516998291015625 62.597000122070312 anchor 7204
