# v1.0 firmware: DecaRanging ARM Source Code v3.05
# timestamp[sec] distance_cor[m] distance_rawm] type seq_num
1520591680.4575694 2.5569999217987061 2.4570000171661377 anchor 5412
1520591680.9593923 2.5060000419616699 2.4059998989105225 anchor 5413
1520591681.4595697 2.5290000438690186 2.4289999008178711 anchor 5414
1520591681.9614325 2.5239999294281006 2.4240000247955322 anchor 5415
1520591682.461556 2.4630000591278076 2.3629999160766602 anchor 5416
1520591682.9634316 2.5339999198913574 2.4340000152587891 anchor 5417
1520591683.463546 2.5199999809265137 2.4200000762939453 anchor 5418
1520591683.9654658 2.5339999198913574 2.4340000152587891 anchor 5419
1520591684.4654484 2.4920001029968262 2.3919999599456787 anchor 5420
1520591684.9674265 2.4820001125335693 2.3819999694824219 anchor 5421
1520591685.4674103 2.440000057220459 2.3399999141693115 anchor 5422
1520591685.9694457 2.4489998817443848 2.3489999771118164 anchor 5423
1520591686.4695318 2.4820001125335693 2.3819999694824219 anchor 5424
1520591686.9714143 2.5060000419616699 2.4059998989105225 anchor 5425
1520591687.4715354 2.500999927520752 2.4010000228881836 anchor 5426
1520591687.9735363 2.5380001068115234 2.437999963760376 anchor 5427
1520591688.4735327 2.5060000419616699 2.4059998989105225 anchor 5428
1520591688.9755204 2.4869999885559082 2.3870000839233398 anchor 5429
1520591689.4755347 2.4730000495910645 2.372999906539917 anchor 5430
1520591689.9775143 2.5429999828338623 2.4430000782012939 anchor 5431
1520591690.4775164 2.5239999294281006 2.4240000247955322 anchor 5432
1520591690.9774964 2.5239999294281006 2.4240000247955322 anchor 5433
