# v1.0 firmware: DecaRanging ARM Source Code v3.05
# timestamp[sec] distance_cor[m] distance_rawm] type seq_num
1520592426.9312367 34.150001525878906 34.220001220703125 anchor 6899
1520592427.4312286 34.131999969482422 34.201999664306641 anchor 6900
1520592427.9312541 34.118000030517578 34.187999725341797 anchor 6901
1520592428.4331875 34.131999969482422 34.201999664306641 anchor 6902
1520592428.935221 34.103000640869141 34.173000335693359 anchor 6903
1520592429.4350786 34.118000030517578 34.187999725341797 anchor 6904
1520592429.9350791 34.173999786376953 34.243999481201172 anchor 6905
1520592430.437238 34.150001525878906 34.220001220703125 anchor 6906
1520592430.9390705 34.118000030517578 34.187999725341797 anchor 6907
1520592431.4392276 34.159999847412109 34.229999542236328 anchor 6908
1520592431.9391375 34.154998779296875 34.224998474121094 anchor 6909
1520592432.4411042 34.140998840332031 34.21099853515625 anchor 6910
1520592432.9430718 34.159999847412109 34.229999542236328 anchor 6911
1520592433.4432411 34.0989990234375 34.168998718261719 anchor 6912
1520592433.9450717 34.154998779296875 34.224998474121094 anchor 6913
1520592434.4452455 34.136001586914062 34.206001281738281 anchor 6914
1520592434.9470682 34.140998840332031 34.21099853515625 anchor 6915
1520592435.4471867 34.16400146484375 34.234001159667969 anchor 6916
1520592435.9491839 34.150001525878906 34.220001220703125 anchor 6917
1520592436.4491346 34.131999969482422 34.201999664306641 anchor 6918
1520592436.95122 34.145999908447266 34.215999603271484 anchor 6919
1520592437.4512396 34.154998779296875 34.224998474121094 anchor 6920
1520592437.9512024 34.131999969482422 34.201999664306641 anchor 6921
1520592438.4532163 34.159999847412109 34.229999542236328 anchor 6922
1520592438.9532106 34.150001525878906 34.220001220703125 anchor 6923
1520592439.4552145 34.145999908447266 34.215999603271484 anchor 6924
1520592439.9552231 34.108001708984375 34.178001403808594 anchor 6925
1520592440.457237 34.16400146484375 34.234001159667969 anchor 6926
1520592440.9592083 34.131999969482422 34.201999664306641 anchor 6927
1520592441.4592333 34.154998779296875 34.224998474121094 anchor 6928
1520592441.96117 34.159999847412109 34.229999542236328 anchor 6929
1520592442.4611859 34.122001647949219 34.192001342773438 anchor 6930
